chrom	start	end	REST	ENCODE_CTCF	GRCh38_CTCF	K562_CTCF
chr1	39900720	39902543	True	True	True	True
chr1	39919269	39919898	True	True	True	True
chr1	39934411	39934985	False	False	True	False
chr1	40097137	40097479	True	False	True	False
chr1	40170087	40170562	False	False	False	False
chr1	40310819	40311588	False	True	True	True
chr1	40312445	40312894	True	True	True	False
chr1	40315015	40315787	True	True	True	True
chr1	40782976	40784914	False	False	True	True
chr1	40808854	40809392	False	False	False	False
chr1	40830270	40830647	False	False	False	False
chr1	40848422	40848961	True	True	True	True
chr1	40886748	40888217	False	False	False	False
chr1	40948404	40949395	True	True	True	True
chr1	40979434	40980470	True	True	True	True
chr1	41044118	41044717	False	False	False	False
chr1	41048371	41049277	False	False	False	False
chr1	41240265	41240522	False	True	True	False
chr1	41277482	41277934	False	False	False	False
chr1	41322781	41323543	True	True	True	True
chr1	41381009	41381414	False	False	True	False
chr1	41394555	41395760	False	False	True	False
chr1	41662085	41662509	False	False	True	False
chr1	41671984	41672551	False	False	False	False
chr1	41722114	41722351	False	False	False	False
chr1	41810497	41810723	True	False	True	False
chr1	41874323	41875817	False	False	True	False
chr1	42146513	42147339	True	True	True	True
chr1	42157434	42158042	False	True	True	False
chr1	42168061	42168279	False	False	True	False
chr1	42379854	42381246	True	False	True	False
chr1	42456243	42457111	False	False	True	False
chr1	42702585	42705571	False	False	False	False
chr1	42740234	42740488	False	False	False	False
chr1	42826747	42826916	False	False	False	False
chr1	42863197	42863855	False	False	True	False
chr1	42887823	42888230	False	False	False	False
chr1	42923002	42923397	True	True	True	True
chr1	42931077	42931510	True	True	True	True
chr1	43002828	43003007	False	False	False	False
chr1	43058490	43059302	False	False	True	False
chr1	43317825	43318421	False	False	False	False
chr1	43530560	43531894	False	False	True	True
chr1	43549947	43550823	True	False	True	False
chr1	43557714	43558190	False	False	True	False
chr1	43569210	43569427	False	False	False	False
chr1	43625572	43625771	False	False	False	False
chr1	43719256	43719461	False	False	False	False
chr1	43881310	43882334	False	True	True	True
chr1	43885151	43885649	False	False	False	False
chr1	43914685	43914886	False	False	False	False
chr1	43920880	43921400	False	True	False	False
chr1	43968416	43968634	True	False	False	False
chr1	44005530	44006358	True	True	True	True
chr1	44036988	44037392	False	False	True	False
chr1	44267707	44268005	False	False	True	False
chr1	44355034	44355526	True	False	True	False
chr1	44361535	44361804	True	True	True	True
chr1	44377693	44378658	True	True	True	True
chr1	44616550	44617133	False	False	True	False
chr1	44652057	44653344	True	True	True	True
chr1	44707078	44707534	False	False	True	False
chr1	44758976	44760014	False	False	False	False
chr1	44760366	44760876	False	False	False	False
chr1	44766634	44769011	False	False	False	False
chr1	44832157	44832569	False	False	True	False
chr1	44842468	44843747	False	False	True	True
chr1	45014537	45014985	True	True	True	True
chr1	45205498	45207084	True	False	True	False
chr1	45339787	45340578	False	True	True	True
chr1	45507279	45509256	False	False	True	True
chr1	45509648	45509906	False	False	False	False
chr1	45509986	45510405	False	False	False	False
chr1	45573245	45574637	False	False	True	False
chr1	45620628	45621240	False	False	False	False
chr1	45694483	45695813	False	False	False	False
chr1	45768805	45769104	False	False	False	False
chr1	45872106	45872425	False	False	True	False
chr1	45875744	45876300	False	False	True	False
chr1	46179226	46180606	True	True	True	True
chr1	46185350	46185949	False	False	False	False
chr1	46314276	46315633	False	False	False	False
chr1	46315761	46316699	False	False	False	False
chr1	46317201	46317967	False	False	False	False
chr1	46319451	46319916	False	False	False	False
chr1	46401773	46402564	False	False	True	False
chr1	46411916	46412334	False	True	True	True
chr1	46413283	46414142	False	True	True	True
chr1	46466394	46467372	False	False	True	False
chr1	46489241	46490198	False	False	True	False
chr1	46506284	46507442	True	False	False	False
chr1	46516311	46517485	True	False	True	True
chr1	46520039	46520711	False	False	False	False
chr1	46527693	46528498	True	True	True	True
chr1	46735577	46736234	True	True	True	True
chr1	47001668	47002220	False	False	False	False
chr1	47262873	47263537	True	True	True	True
chr1	47324762	47325045	False	False	True	False
chr1	47396439	47397238	False	False	False	False
chr1	47418802	47419183	True	False	False	False
chr1	47459045	47459684	False	False	False	False
chr1	47592290	47592593	False	False	False	False
chr1	47592776	47593589	False	False	True	False
chr1	47624424	47624818	True	True	True	False
chr1	47709409	47710236	False	False	True	False
chr1	47738483	47739046	True	True	True	True
chr1	47754970	47756045	True	True	True	True
chr1	47760000	47760164	False	True	True	False
chr1	47951688	47952801	False	True	True	False
chr1	48154541	48154942	False	False	False	False
chr1	48530630	48531263	True	True	True	True
chr1	50023163	50024710	False	False	True	False
chr1	50348570	50349777	True	True	True	True
chr1	50357092	50358180	False	False	False	False
chr1	50422516	50422884	False	False	True	False
chr1	50423033	50423432	False	False	True	False
chr1	50588456	50589534	False	False	False	False
chr1	50607920	50608337	False	False	False	False
chr1	50691293	50691651	False	False	False	False
chr1	50712549	50713481	False	False	False	False
chr1	50730613	50731501	False	False	False	False
chr1	51313300	51313759	False	True	True	True
chr1	51325811	51327114	False	False	True	False
chr1	51344621	51345549	True	True	True	True
chr1	51751596	51751863	False	False	False	False
chr1	51768342	51769272	True	True	True	True
chr1	51791105	51791804	False	False	False	False
chr1	51791878	51792640	False	False	False	False
chr1	51990291	51991046	True	False	True	True
chr1	52365895	52366435	True	True	True	True
chr1	52432366	52433190	False	False	False	False
chr1	52522640	52523155	False	False	False	False
chr1	52552754	52553180	True	True	True	True
chr1	52597798	52598413	False	False	False	False
chr1	52611940	52612332	False	False	False	False
chr1	52629022	52629674	False	False	True	False
chr1	52842450	52844268	True	True	True	True
chr1	53062004	53062291	False	False	True	False
chr1	53063202	53064111	False	False	True	False
chr1	53065442	53065765	True	True	True	True
chr1	53080747	53081263	True	False	False	False
chr1	53121862	53122017	False	False	True	False
chr1	53484762	53485019	False	False	False	False
chr1	53502792	53503401	False	False	True	False
chr1	53517751	53518211	False	False	False	False
chr1	53559256	53559991	False	False	False	False
chr1	53593523	53594741	True	True	True	True
chr1	53637632	53639023	False	False	False	False
chr1	53702445	53703022	False	False	False	False
chr1	53731039	53731658	False	False	False	False
chr1	53738822	53739682	True	False	True	True
chr1	53873062	53874068	False	False	False	False
chr1	53959539	53960137	True	True	True	True
chr1	54121042	54122389	True	True	True	True
chr1	54150866	54151567	False	False	False	False
chr1	54221628	54222569	False	False	False	False
chr1	54332549	54333219	False	False	False	False
chr1	54406028	54407149	True	False	True	True
chr1	54420975	54421383	False	False	False	False
chr1	54430777	54431422	False	False	False	False
chr1	54472521	54472884	True	True	True	True
chr1	54477111	54477321	False	False	True	False
chr1	54507279	54507932	False	False	True	False
chr1	54519778	54520520	False	True	True	True
chr1	54548035	54548307	False	False	True	False
chr1	54558055	54559473	False	False	True	False
chr1	54564278	54566161	False	False	True	False
chr1	54571875	54572185	False	True	True	False
chr1	54581258	54582173	False	False	True	False
chr1	54596977	54597370	False	False	False	False
chr1	54608008	54608219	False	False	False	False
chr1	54624512	54624850	False	False	False	False
chr1	54648835	54649649	False	False	True	False
chr1	54664310	54664598	False	False	False	False
chr1	54671737	54672524	True	True	True	True
chr1	54691910	54692245	False	False	False	False
chr1	54697670	54698935	False	False	False	False
chr1	54800759	54801914	False	True	True	True
chr1	54810343	54810974	True	True	True	True
chr1	54871219	54872241	False	False	True	False
chr1	54886139	54888040	False	False	True	True
chr1	54973202	54973442	False	True	True	False
chr1	55039081	55041167	False	False	True	False
chr1	55062727	55062914	False	False	False	False
chr1	55064099	55064485	False	False	True	False
chr1	55069318	55069896	False	False	False	False
chr1	55258061	55258503	False	False	False	False
chr1	55334218	55334446	False	False	False	False
chr1	55430087	55430503	False	False	False	False
chr1	58249815	58250906	False	False	True	False
chr1	58258048	58258395	False	False	False	False
chr1	58903569	58904084	False	False	True	False
chr1	58943721	58945048	False	False	False	False
chr1	59055815	59056653	False	False	True	False
chr1	59146733	59147708	False	False	True	False
chr1	59815218	59815501	False	False	True	False
chr1	60073602	60073994	False	False	False	False
chr1	61083132	61083916	True	False	True	False
chr1	61202997	61205024	False	False	True	False
chr1	61273252	61273709	False	False	False	False
chr1	61654038	61654532	False	False	False	False
chr1	61851831	61852441	True	True	True	True
chr1	62337762	62338202	False	False	True	False
chr1	62688017	62688479	True	False	True	False
chr1	63367308	63367718	True	False	True	True
chr1	63773627	63774328	False	False	True	False
chr1	64484144	64484324	False	False	False	False
chr1	64744300	64746265	True	True	True	True
chr1	64752003	64752424	False	False	False	False
chr1	65056807	65057440	False	False	False	False
chr1	65147291	65149455	True	True	True	True
chr1	65214690	65215293	False	False	False	False
chr1	65267151	65268014	False	False	False	False
chr1	65309048	65310412	True	True	True	True
chr1	65345677	65346173	False	False	False	False
chr1	65420575	65420931	False	False	True	False
chr1	65525064	65526770	True	False	True	False
chr1	65793062	65793232	False	False	True	False
chr1	66383179	66383655	False	False	False	False
chr1	67053678	67054241	False	False	True	False
chr1	67067811	67068128	False	False	False	False
chr1	67447398	67447593	False	False	False	False
chr1	67552294	67553138	False	True	True	False
chr1	67694902	67695433	True	False	True	False
chr1	67711555	67711905	False	True	True	True
chr1	67712982	67713321	False	False	True	False
chr1	67761863	67762043	True	True	False	False
chr1	67770718	67771634	True	True	True	True
chr1	67832713	67833800	False	False	True	False
chr1	67853533	67854090	True	True	True	True
chr1	68057451	68057910	False	True	True	False
chr1	70440599	70441515	False	False	False	False
chr1	70485679	70485954	False	False	False	False
chr1	70528150	70529189	True	True	True	True
chr1	70629034	70629562	True	True	False	False
chr1	74096799	74097175	False	False	False	False
chr1	75373197	75375076	False	False	False	False
chr1	75793471	75793838	False	False	False	False
chr1	75842571	75842821	True	False	True	True
chr1	76868130	76869345	False	False	True	False
chr1	77004941	77005308	False	False	False	False
chr1	77872039	77873044	False	False	False	False
chr1	77937000	77937549	False	False	False	False
chr1	78114046	78114922	True	True	True	True
chr1	83182122	83182847	False	False	False	False
chr1	84015292	84015675	False	False	False	False
chr1	84893065	84893432	False	False	True	False
chr1	84996511	84998161	False	False	True	False
chr1	85229747	85230145	False	False	False	False
chr1	85576705	85577264	True	True	True	True
chr1	85602488	85602867	False	False	True	False
chr1	86704659	86705232	True	False	True	True
chr1	86965146	86966402	True	True	True	True
chr1	87044725	87045095	False	False	True	False
chr1	87331301	87332110	False	False	True	True
chr1	88342202	88342600	False	False	False	False
chr1	88497981	88498801	False	False	False	False
chr1	89085864	89086123	True	True	True	True
chr1	89198452	89199113	False	False	True	False
chr1	89780724	89781287	True	True	True	True
chr1	89820647	89822423	True	False	True	True
chr1	89839101	89839490	False	False	False	False
chr1	89901412	89901572	False	False	False	False
chr1	89928485	89928961	False	False	False	False
chr1	89929090	89930017	False	False	True	False
chr1	90706390	90707882	True	False	True	False
chr1	90744955	90745374	False	False	False	False
chr1	90826795	90827340	False	False	False	False
chr1	91518669	91519758	False	False	True	False
chr1	91569354	91570346	False	False	True	False
chr1	91819472	91819787	False	False	False	False
chr1	91896009	91896254	False	False	False	False
chr1	91896326	91896633	False	False	False	False
chr1	91913832	91914676	False	False	False	False
chr1	92080188	92080579	False	True	True	True
chr1	92388652	92389183	False	False	False	False
chr1	92748908	92749459	True	True	True	True
chr1	92997803	92998246	False	False	False	False
chr1	93180440	93180851	False	True	True	True
chr1	93433772	93433993	False	False	True	False
chr1	93619656	93619929	False	False	True	False
chr1	93855859	93856294	False	False	False	False
chr1	94237330	94238089	False	False	True	False
chr1	94247223	94248076	False	False	True	False
chr1	94579946	94580543	False	False	True	False
chr1	96845347	96846161	True	True	True	True
chr1	99146224	99146769	False	False	False	False
chr1	99264102	99265041	False	False	True	True
chr1	99679736	99679929	False	False	False	False
chr1	100048434	100048989	False	False	False	False
chr1	100249583	100250120	False	False	True	False
chr1	100380215	100381196	False	False	False	False
chr1	100539768	100540011	False	False	True	False
chr1	101288085	101288893	True	True	True	True
chr1	104057080	104057769	False	False	True	False
chr1	108327176	108328544	True	True	True	True
chr1	108345615	108346860	False	False	False	False
chr1	108670127	108671654	False	False	False	False
chr1	108708903	108709703	True	True	True	True
chr1	108737803	108738762	False	False	False	False
